2.853367e+14 4.893680e-01 4.165372e+13 2.621593e-01 8.731281e-02 3.021529e-01 1.414622e+00 1.342351e+00
2.080513e+14 2.391184e-01 2.228275e+11 1.766004e-01 5.064266e-01 9.771196e-01 8.977804e-01 8.912662e-01
1.116506e+14 1.433438e+00 1.594298e+11 4.511918e-01 1.388928e-01 1.651078e+00 5.539842e-01 8.820195e-01
1.745805e+14 6.085531e-01 8.543762e+12 4.594804e-01 6.206749e-01 5.455687e-01 1.286518e+00 6.823821e-01
1.380836e+14 1.479539e+00 2.506893e+11 2.226701e-01 4.554252e-01 1.529851e+00 1.392641e+00 6.540663e-01
6.562982e+13 1.233615e+00 2.760832e+13 1.956093e-01 1.362602e-01 1.374002e+00 1.219537e+00 7.307657e-01
6.645230e+13 9.549843e-01 2.356099e+11 3.690321e-01 1.157926e-01 1.849185e+00 2.999269e-01 5.530195e-01
1.874101e+14 9.158826e-01 3.008715e+12 1.037848e-01 3.445283e-02 1.362974e+00 1.260040e+00 1.077307e+00
1.273349e+14 1.135592e+00 7.918794e+11 1.420767e-01 6.747322e-01 1.651729e+00 3.974697e-01 1.151948e+00
8.463869e+13 1.495382e+00 5.994832e+10 5.376441e-01 1.406284e-01 1.323060e+00 1.561528e+00 1.487756e+00
6.816734e+13 3.724574e-01 3.970748e+10 1.740516e-01 6.460206e-02 5.801928e-01 1.964762e+00 6.152231e-01
7.909615e+13 1.606821e+00 6.134687e+12 3.263221e-01 3.067074e-01 9.234175e-01 9.551169e-01 1.499221e+00
3.081144e+14 8.508954e-01 1.213631e+10 5.208149e-01 7.391656e-02 6.775697e-01 1.965648e+00 1.336241e+00
1.923199e+14 1.178266e+00 6.923023e+12 1.597753e-01 3.766769e-01 6.175255e-01 1.846616e+00 1.174015e+00
1.818835e+14 1.176906e+00 4.037168e+12 5.608795e-01 4.113562e-01 6.039133e-01 1.651932e+00 7.485400e-01
1.045455e+14 1.327094e+00 8.727905e+10 5.427117e-01 5.744164e-01 5.977753e-01 6.300582e-01 1.028574e+00
1.526486e+14 4.759848e-01 6.277724e+11 3.173131e-01 4.838252e-01 1.339208e+00 7.155969e-01 1.132296e+00
2.415542e+14 8.934814e-01 1.673103e+10 1.903660e-01 1.646472e-01 4.869603e-01 1.167632e+00 1.066825e+00
9.973225e+13 2.427086e-01 3.733556e+12 2.754121e-01 2.359183e-01 1.781585e+00 1.805789e+00 1.203245e+00
1.999910e+14 1.507103e+00 1.253113e+13 5.031663e-01 4.324990e-01 1.780435e+00 1.884029e+00 1.005818e+00
2.133230e+14 1.590875e+00 1.906595e+10 5.128902e-01 6.341982e-01 1.164797e+00 6.254005e-01 9.247905e-01
2.776811e+14 9.868877e-01 9.730581e+11 3.725623e-01 5.961206e-02 1.262246e+00 2.386330e-01 8.025375e-01
2.946530e+14 1.046379e+00 3.483706e+10 1.809247e-01 4.307223e-01 8.615322e-01 1.225268e+00 5.959558e-01
1.913158e+14 1.336814e+00 5.951635e+12 5.587506e-01 2.066734e-01 1.788042e+00 1.847484e+00 7.545884e-01
2.376844e+14 2.913267e-01 1.482399e+13 1.627540e-01 3.873981e-01 1.781080e+00 5.923111e-01 6.755101e-01
1.567174e+14 9.702422e-01 9.647649e+12 4.480388e-01 6.572221e-01 1.273834e+00 1.881629e+00 1.359329e+00
6.625544e+13 1.084853e+00 5.309062e+12 3.869186e-01 2.173926e-01 3.978781e-01 1.767674e+00 6.259927e-01
1.749600e+14 5.515419e-01 4.504354e+11 5.418113e-01 9.946369e-02 8.681193e-01 1.869114e+00 1.014951e+00
1.315591e+14 1.320322e+00 1.634526e+13 5.015669e-01 3.311930e-01 1.677338e+00 1.006406e+00 8.951514e-01
1.578582e+14 8.643048e-01 6.806226e+11 3.342162e-01 5.023847e-01 5.543466e-01 1.580558e+00 1.273811e+00
1.167385e+14 1.756003e+00 2.974039e+11 4.188172e-01 4.725888e-01 9.815186e-01 1.441686e+00 5.024334e-01
3.052557e+14 7.263896e-01 3.836565e+10 4.606296e-01 1.616323e-01 1.671485e+00 1.738821e+00 7.812011e-01
1.557523e+14 6.537909e-01 2.489771e+10 5.009756e-01 2.797766e-02 1.276356e+00 3.271089e-01 8.572115e-01
1.982577e+14 7.588114e-01 7.296198e+12 1.684994e-01 2.597733e-01 3.489803e-01 1.328650e+00 6.253785e-01
1.454697e+14 7.742174e-01 1.346214e+11 5.985434e-01 4.957886e-01 1.226357e+00 1.968407e+00 6.995335e-01
8.407551e+13 1.204490e+00 4.288035e+11 3.423926e-01 6.029731e-01 2.472351e-01 8.237284e-01 6.058083e-01
1.310196e+14 1.262153e+00 1.443755e+10 4.244891e-01 6.550263e-01 1.988329e+00 6.303766e-01 1.077410e+00
2.695635e+14 5.877083e-01 1.659600e+13 9.081233e-02 7.707531e-02 1.900403e+00 1.896332e+00 1.319041e+00
1.505552e+14 7.085776e-01 1.167510e+12 1.394411e-01 1.161913e-01 1.057601e+00 1.516069e+00 1.299749e+00
2.765585e+14 1.477918e+00 1.720037e+11 7.131482e-02 4.519602e-01 6.740271e-01 9.603781e-01 1.470166e+00
1.428470e+14 7.980400e-01 1.377268e+12 1.091052e-01 1.977208e-01 1.537279e+00 1.929610e+00 5.151114e-01
1.485976e+14 1.473656e+00 1.652096e+12 3.370989e-01 5.193169e-01 1.172767e+00 1.624739e+00 1.264469e+00
1.055593e+14 7.555904e-01 5.756812e+10 1.611674e-01 1.324520e-01 1.543093e+00 6.852589e-01 1.433906e+00
1.752938e+14 1.286015e+00 2.459565e+13 4.195829e-01 5.378214e-01 5.898087e-01 1.593982e+00 1.024387e+00
1.527619e+14 3.578347e-01 1.700350e+12 4.541728e-01 5.517177e-01 1.100542e+00 5.210149e-01 6.930924e-01
1.115703e+14 1.275001e+00 2.595646e+11 9.215861e-02 1.420344e-01 1.088251e+00 3.198718e-01 1.446462e+00
1.894233e+14 8.426566e-01 1.338882e+10 1.207319e-01 6.443107e-01 1.003581e+00 1.124735e+00 9.477436e-01
1.056398e+14 1.018717e+00 3.927846e+13 2.782640e-01 3.490725e-01 1.336528e+00 6.696180e-01 1.331409e+00
1.758871e+14 8.577904e-01 1.355493e+13 3.346533e-01 2.265760e-01 1.678507e+00 1.018886e+00 5.124965e-01
9.428067e+13 1.276586e+00 4.639352e+10 3.815456e-01 1.476653e-01 8.307841e-01 8.080398e-01 1.076932e+00
1.388872e+14 1.695204e+00 4.833965e+13 2.935524e-01 6.152982e-01 3.337968e-01 1.736726e+00 1.353988e+00
1.108726e+14 1.669732e+00 2.748188e+13 3.462306e-01 5.281915e-01 1.118454e+00 8.165409e-01 5.625226e-01
2.708679e+14 1.721630e+00 3.077909e+11 2.214600e-01 4.425859e-01 1.697755e+00 1.723886e+00 7.261995e-01
1.442120e+14 1.071574e+00 1.877947e+10 2.113169e-01 1.398162e-01 4.469935e-01 8.924458e-01 1.000273e+00
8.039894e+13 4.754576e-01 8.303952e+12 4.399757e-01 6.587218e-01 3.612762e-01 2.607874e-01 1.333065e+00
1.417350e+14 8.602763e-01 2.668000e+12 4.038750e-01 6.591102e-01 4.365652e-01 6.328307e-01 7.011130e-01
8.064148e+13 6.066640e-01 2.277614e+12 2.185608e-01 3.948909e-01 1.368668e+00 1.966458e+00 1.009425e+00
1.837437e+14 6.775864e-01 4.036138e+13 3.203288e-01 5.408046e-01 1.600927e+00 1.503262e+00 5.408715e-01
1.301379e+14 1.632325e+00 2.449017e+11 2.919024e-01 6.437756e-01 1.531630e+00 1.050980e+00 1.486198e+00
1.187687e+14 9.213421e-01 8.319840e+11 1.305038e-01 2.748513e-01 1.702015e+00 1.279814e+00 1.270043e+00
9.503759e+13 4.718510e-01 4.827033e+12 5.797852e-01 5.238757e-01 1.493469e+00 7.300822e-01 6.977414e-01
1.274135e+14 4.408779e-01 1.290723e+10 3.032272e-01 4.837895e-01 1.779467e+00 1.089864e+00 1.282446e+00
9.070106e+13 5.353339e-01 1.300550e+10 3.277931e-01 6.235830e-01 1.293525e+00 6.130834e-01 5.367456e-01
7.578563e+13 2.219114e-01 1.462679e+12 2.155262e-01 4.458775e-01 1.632669e+00 2.599620e-01 6.528579e-01
9.214806e+13 1.614463e+00 2.529672e+13 5.068469e-01 5.248056e-01 1.878315e+00 1.385658e+00 7.983354e-01
2.263290e+14 1.626766e+00 1.264769e+12 2.593250e-01 2.438530e-01 1.752395e+00 6.436640e-01 5.485552e-01
1.275429e+14 7.024347e-01 3.198883e+11 1.513904e-01 6.317681e-01 1.556290e+00 5.260295e-01 5.141754e-01
1.470998e+14 1.038222e+00 6.868005e+11 6.226565e-02 2.178861e-01 1.283543e+00 1.891107e+00 1.401451e+00
1.427652e+14 6.365890e-01 2.311697e+11 3.388010e-01 5.402583e-01 1.078789e+00 1.662125e+00 9.452555e-01
9.200942e+13 1.273095e+00 1.594611e+10 3.849078e-01 1.161013e-02 1.142801e+00 7.560947e-01 1.135076e+00
1.222874e+14 5.939733e-01 3.411924e+13 2.141734e-01 5.943698e-01 2.190829e-01 2.099618e-01 1.234909e+00
2.652991e+14 1.387070e+00 6.205384e+10 3.903452e-01 1.916382e-01 3.497070e-01 1.275506e+00 1.114812e+00
7.780937e+13 1.591305e+00 5.393009e+10 2.231896e-01 6.213016e-01 2.633730e-01 1.728285e+00 1.233948e+00
2.057404e+14 1.349619e+00 1.257720e+10 1.855963e-01 5.235232e-01 3.196614e-01 1.367011e+00 1.427064e+00
1.198018e+14 1.052600e+00 1.636164e+10 3.541247e-01 9.797787e-02 5.522352e-01 1.828311e+00 8.160233e-01
1.200897e+14 1.691838e+00 3.101776e+10 3.923769e-01 1.502036e-01 8.845931e-01 1.779220e+00 1.212030e+00
2.478122e+14 4.427166e-01 3.598596e+11 2.037616e-01 3.158131e-01 1.943395e+00 1.142729e+00 1.045547e+00
6.938415e+13 1.081589e+00 2.658684e+10 6.306003e-02 3.834813e-01 1.266732e+00 9.091307e-01 1.069660e+00
3.080197e+14 8.812477e-01 2.866864e+11 4.351855e-01 4.937570e-01 1.337244e+00 1.287968e+00 1.038305e+00
1.078229e+14 1.717801e+00 4.303332e+10 6.770123e-02 3.875805e-01 1.073395e+00 8.196988e-01 1.496881e+00
2.041433e+14 2.298582e-01 7.093901e+12 3.987837e-01 3.848131e-01 1.028856e+00 7.138336e-01 7.145969e-01
1.533529e+14 5.338320e-01 8.513970e+12 5.571800e-01 6.063688e-01 1.953601e+00 3.422680e-01 7.515515e-01
2.159501e+14 6.285339e-01 1.463769e+11 1.062819e-01 4.513822e-01 1.413781e+00 7.108303e-01 1.291106e+00
1.489722e+14 7.541346e-01 4.957864e+12 3.192412e-01 3.983759e-01 6.975132e-01 5.186158e-01 5.848241e-01
1.362715e+14 9.411227e-01 8.510891e+10 1.046386e-01 6.478078e-01 1.884984e+00 3.867176e-01 1.435386e+00
1.043057e+14 2.612716e-01 1.845149e+10 1.040975e-01 6.232930e-01 8.818630e-01 3.722107e-01 7.911274e-01
2.346113e+14 1.343836e+00 2.166369e+10 5.466266e-01 4.206336e-01 1.173310e+00 1.591522e+00 6.572927e-01
7.111584e+13 1.106379e+00 6.453375e+11 4.905507e-01 4.036747e-01 1.135389e+00 1.753741e+00 1.319890e+00
1.027122e+14 9.012749e-01 6.224167e+12 3.714049e-01 5.365855e-01 3.625236e-01 1.124223e+00 1.239533e+00
1.693379e+14 3.591673e-01 1.781369e+11 2.816749e-01 2.606813e-01 5.463106e-01 1.629143e+00 1.348090e+00
1.964086e+14 1.496402e+00 1.417024e+11 3.244978e-01 3.126971e-01 6.034464e-01 1.370665e+00 9.976583e-01
1.014097e+14 1.410285e+00 4.293111e+10 1.700290e-01 6.744264e-01 4.269913e-01 1.076336e+00 1.482181e+00
2.630594e+14 9.163011e-01 3.260855e+11 2.174069e-01 2.598599e-01 6.992446e-01 2.737210e-01 1.461429e+00
1.772049e+14 1.345297e+00 8.624404e+12 5.806333e-02 2.363384e-01 1.162729e+00 1.026916e+00 5.377800e-01
7.140668e+13 1.524268e+00 2.065421e+12 2.097807e-01 6.155697e-01 1.219897e+00 1.152290e+00 1.338837e+00
1.371026e+14 1.576264e+00 3.768295e+11 2.039932e-01 4.246594e-01 1.353723e+00 1.324525e+00 9.536885e-01
2.584434e+14 1.373030e+00 5.690700e+11 1.884136e-01 4.220205e-02 1.702532e+00 1.456068e+00 1.195457e+00
1.197660e+14 1.505875e+00 2.094564e+12 5.259486e-01 6.686795e-01 1.095724e+00 3.580709e-01 5.538912e-01
1.562473e+14 1.081094e+00 2.118211e+13 2.822851e-01 2.247367e-01 3.702927e-01 1.434361e+00 1.218797e+00
2.769240e+14 4.965530e-01 2.568144e+12 5.463759e-01 9.815126e-02 1.613081e+00 1.618796e+00 8.501364e-01
1.593036e+14 2.866841e-01 3.755929e+11 4.025718e-01 7.140594e-02 4.483228e-01 4.762993e-01 1.263743e+00
1.646490e+14 9.356504e-01 2.218262e+10 5.846525e-01 1.712611e-01 1.536711e+00 7.393074e-01 8.128127e-01
1.162938e+14 1.434365e+00 1.022094e+10 3.352084e-01 2.741726e-01 9.776896e-01 1.743726e+00 9.551358e-01
7.730660e+13 9.460749e-01 6.342581e+12 5.266135e-01 3.668454e-01 9.132223e-01 2.084973e-01 1.292268e+00
1.989899e+14 1.778160e+00 6.842158e+12 5.266738e-02 2.354945e-01 1.500523e+00 1.025079e+00 1.060306e+00
9.705240e+13 1.259906e+00 4.863146e+11 3.952423e-01 5.139835e-01 1.748777e+00 1.963622e+00 8.631011e-01
2.847283e+14 1.330327e+00 1.607844e+11 4.103155e-01 1.200067e-01 6.318963e-01 1.093997e+00 7.266473e-01
1.446770e+14 1.778390e+00 4.556687e+10 7.312340e-02 4.164632e-01 1.288978e+00 1.138972e+00 1.185538e+00
1.243745e+14 2.989978e-01 9.770990e+12 4.726832e-01 2.133725e-01 9.908979e-01 2.293021e-01 5.497309e-01
6.352427e+13 1.744936e+00 1.864102e+11 1.496911e-01 7.789354e-02 1.291627e+00 1.147926e+00 1.454041e+00
8.989145e+13 3.805107e-01 1.476889e+10 4.481217e-01 2.601443e-04 1.882712e+00 8.003077e-01 8.214758e-01
1.909833e+14 1.281295e+00 3.130368e+13 7.343615e-02 5.259475e-02 2.219367e-01 3.481080e-01 9.891129e-01
2.877918e+14 9.723098e-01 1.186620e+10 5.605221e-01 6.387209e-01 1.067682e+00 5.119985e-01 5.661352e-01
2.079031e+14 5.271411e-01 4.940182e+13 3.626627e-01 2.272068e-01 4.352071e-01 9.809268e-01 6.516187e-01
1.060355e+14 9.552912e-01 6.740748e+12 5.051711e-01 1.087017e-01 1.488399e+00 1.566935e+00 9.546625e-01
2.717158e+14 1.522559e+00 5.056777e+12 3.403605e-01 2.007326e-01 3.564969e-01 1.832517e+00 8.371522e-01
8.348388e+13 1.457120e+00 1.235377e+10 1.760603e-01 3.106659e-01 1.409355e+00 8.230563e-01 8.284470e-01
2.473472e+14 1.108246e+00 2.863341e+13 4.540205e-01 5.023673e-02 1.570271e+00 7.534849e-01 1.375536e+00
1.984587e+14 1.500511e+00 2.979388e+12 5.279251e-01 4.860471e-01 1.445005e+00 1.082128e+00 1.088711e+00
2.361200e+14 5.974909e-01 7.864644e+11 1.473183e-01 1.185115e-01 1.139247e+00 3.665199e-01 7.499386e-01
1.096726e+14 2.525196e-01 2.863965e+10 2.518944e-01 4.574464e-01 1.522708e+00 9.118132e-01 1.433264e+00
1.892296e+14 1.020785e+00 3.546030e+11 4.861407e-01 3.192880e-01 1.129684e+00 1.334426e+00 1.244268e+00
1.339355e+14 1.102051e+00 1.760530e+11 4.288986e-01 2.815821e-01 8.644072e-01 1.722409e+00 5.580124e-01
1.817840e+14 2.763289e-01 2.604133e+10 1.948086e-01 3.935840e-01 1.453149e+00 4.339165e-01 6.956859e-01
1.242201e+14 5.241637e-01 1.157647e+12 2.260991e-01 8.385502e-02 1.973246e+00 7.382437e-01 1.086454e+00
9.517537e+13 1.536198e+00 2.506012e+12 2.407731e-01 6.569900e-01 7.281690e-01 5.383618e-01 7.959969e-01
8.858295e+13 1.349918e+00 1.136162e+11 5.537646e-01 2.075500e-01 1.055186e+00 8.809999e-01 5.348015e-01
9.338475e+13 8.546936e-01 2.465660e+13 1.267704e-01 5.535276e-01 1.304893e+00 7.723411e-01 1.150837e+00
8.157606e+13 1.376962e+00 1.120444e+10 4.940815e-01 6.055318e-01 1.557583e+00 5.568450e-01 5.166930e-01
3.096553e+14 1.593920e+00 9.485538e+10 5.194949e-01 4.036604e-02 1.016955e+00 6.509032e-01 1.218825e+00
3.133723e+14 1.339985e+00 1.281153e+10 1.077414e-01 3.172976e-01 9.300494e-01 5.544096e-01 7.231055e-01
1.676649e+14 9.630504e-01 1.683617e+11 5.762937e-01 6.565838e-01 1.050664e+00 6.273256e-01 5.782915e-01
1.314125e+14 1.140955e+00 7.717117e+11 2.430799e-01 9.487508e-03 4.176612e-01 4.989138e-01 1.298656e+00
1.472533e+14 6.821387e-01 2.138858e+12 1.890962e-01 3.648004e-01 6.138259e-01 1.675518e+00 9.685211e-01
1.067230e+14 1.050295e+00 4.453318e+11 2.821150e-01 2.053940e-01 6.604675e-01 1.660827e+00 1.465808e+00
2.629650e+14 8.888890e-01 4.589733e+12 2.304210e-01 1.507775e-01 2.330697e-01 1.139281e+00 1.096547e+00
6.749481e+13 1.471360e+00 1.092443e+13 4.834171e-01 6.047429e-01 2.637251e-01 9.740743e-01 9.330315e-01
1.241133e+14 3.863667e-01 2.340708e+13 5.234596e-01 1.551700e-01 1.337726e+00 1.805113e+00 1.051970e+00
2.400474e+14 1.024421e+00 1.775045e+13 1.963252e-01 4.865389e-02 1.872040e+00 1.061525e+00 1.382777e+00
1.161761e+14 6.071917e-01 4.521092e+10 2.222147e-01 1.744759e-02 9.520360e-01 4.626844e-01 7.135390e-01
8.187903e+13 2.833671e-01 5.854431e+10 4.008378e-01 6.183340e-01 1.936954e+00 3.007581e-01 1.407324e+00
1.582674e+14 9.444382e-01 1.176889e+13 4.222074e-01 1.613616e-01 2.766055e-01 1.783806e+00 8.093901e-01
1.277296e+14 5.466707e-01 5.344477e+11 3.807173e-01 2.671912e-02 4.862373e-01 1.296317e+00 1.396882e+00
2.089952e+14 2.484812e-01 2.332794e+12 3.398994e-01 1.854688e-01 6.656838e-01 8.355586e-01 1.371522e+00
2.230155e+14 4.641760e-01 1.044326e+13 3.045581e-01 1.024237e-01 1.345122e+00 2.361359e-01 8.614427e-01
